#{"t_start": 1686865331.9888992, "env_id": null}
r,l,t
-0.7611622,526,3952.716246
-0.34465405,487,3956.070049
0.071732685,520,3959.439857
0.020775303,497,3962.555616
-0.6686897,534,3965.087571
-0.36494434,465,3973.677597
-0.9842426,451,3979.048846
-1.3180699,467,3988.025262
-1.3964678,539,3992.189196
-0.62714195,488,3993.484486
-0.43211633,461,3995.255922
0.26013687,492,4000.192048
0.22591493,465,4001.111285
-0.19297001,476,4015.349519
-0.56607777,593,4019.141386
-0.99276155,439,4026.269997
0.18358701,433,4028.064456
-0.37430295,457,4029.42076
0.106023476,543,4031.836461
-0.09843746,481,4037.628773
0.35596737,493,4039.263139
0.1969556,437,4050.896752
-0.40138033,407,4052.794261
-0.4402656,484,4065.777189
-0.9013341,461,4067.277603
-1.5262424,528,4069.289054
-0.09262951,435,4072.912879
-1.8374708,545,4073.987193
-1.0544496,542,4082.30906
0.36635995,588,4096.57629
0.35982865,629,4101.042383
-4.3802385,581,4111.189928
-0.8535755,574,4112.348188
0.6747443,610,4116.842589
-0.23442757,596,4119.537564
-0.6697043,638,4122.850197
-0.5125851,542,4125.301049
-0.012301006,546,4141.142878
-0.45852923,492,4142.309277
-0.3318974,421,4149.191542
-0.8825588,487,4154.5601
0.12619503,459,4157.618544
-0.53497237,442,4162.245973
-0.28269035,533,4166.803383
-0.61888343,510,4170.407868
-0.42603657,490,4184.074846
0.003157065,495,4191.353473
-0.65852123,591,4193.475669
-0.56260544,500,4198.000606
0.095294304,484,4199.821012
-1.5328135,505,4205.836621
-0.07887071,469,4208.011715
0.53873336,493,4213.611737
-0.21470578,465,4225.239217
-0.4757925,487,4234.974
0.6028947,461,4238.348943
-0.4335852,486,4240.044244
-0.97384226,568,4242.073701
-0.5938075,460,4247.038656
-0.10907954,593,4256.447841
0.34853518,518,4257.565094
-0.20217086,552,4271.559161
0.31543273,470,4275.87863
0.052853465,450,4279.804712
-0.8106975,512,4283.923148
-0.7083398,534,4285.48244
-1.1207758,479,4288.576159
0.07375751,427,4294.386422
-0.32741442,445,4296.847948
-0.44232622,531,4318.649914
-0.7417455,501,4320.486327
0.11062543,429,4323.379507
-0.28138342,460,4325.780928
-1.3365343,547,4329.507901
0.19218968,461,4330.536131
-0.031943794,480,4337.369288
-0.93628114,514,4342.354049
0.06266605,503,4362.806383
-0.15002754,481,4364.124683
0.086074255,524,4364.124683
-1.0383973,463,4368.14985
-1.189078,529,4370.899166
-0.84217304,504,4373.049148
-0.14966284,465,4376.934286
-0.6454962,435,4379.487496
-0.33983245,452,4401.599644
0.19272916,460,4403.07194
-0.76060325,422,4404.249775
-5.1940856,524,4408.94767
-1.1599884,505,4413.84764
0.12785071,507,4415.992753
-0.07245504,470,4417.348058
0.3625395,526,4424.059707
-0.100048274,424,4438.929176
-1.4468735,436,4441.285568
0.60416806,484,4449.405075
-0.0890988,544,4450.792235
-0.36793414,461,4455.544187
-0.08187491,487,4457.829858
-0.43355092,528,4460.282269
-0.2675796,528,4468.697294
-0.50950676,424,4476.14721
-0.35513452,465,4481.219631
0.3511267,470,4490.400235
-0.25210407,453,4493.883804
0.21643572,520,4495.396096
0.42788452,474,4498.508159
0.15627375,491,4502.200299
-0.15645312,427,4505.988089
0.11818308,464,4515.515058
-0.28222924,516,4524.020056
0.08442306,504,4532.485126
