#{"t_start": 1686283578.811586, "env_id": null}
r,l,t
-0.5028874,336,1903.158787
0.013531318,322,1904.403081
-0.08108044,328,1905.820699
-0.26772803,332,1908.280254
-0.084022515,327,1909.86966
-0.25782788,334,1912.021192
-0.028534245,325,1914.025644
-0.024910422,330,1915.151898
-0.19105648,337,1922.300649
-0.5182094,336,1923.500933
-0.02043279,327,1924.561185
0.09194321,327,1927.025768
-0.27688077,332,1928.863182
-0.3099178,332,1931.088753
0.2954081,333,1938.187367
-0.3397377,343,1939.709724
0.15607922,327,1947.050468
-0.032801364,342,1948.080706
-0.2968619,354,1948.872152
0.2919916,346,1951.746878
0.007973232,332,1952.9842
0.103584155,321,1954.741724
0.05606533,343,1957.727399
-0.12137207,332,1958.84168
-0.51045114,334,1966.265369
-0.23030846,330,1967.15157
0.0053582005,332,1968.02678
-0.014249411,326,1970.697396
-0.3077975,331,1972.11289
-0.035659716,337,1974.132374
-0.2904202,326,1976.602956
0.21556303,337,1978.082317
-0.18778217,334,1985.397968
-0.097662285,333,1986.367192
-0.29465258,350,1987.664485
0.08837163,331,1989.680965
-0.14383104,339,1991.399379
-0.090038165,342,1993.553865
0.17293213,323,1995.284358
0.5132808,340,1997.405914
0.08394381,327,2004.227454
-0.121159464,341,2005.802836
0.13879803,332,2006.797127
-0.105552755,336,2009.018655
0.22409023,339,2010.867085
-0.14370885,342,2013.072582
-0.15700738,327,2014.259902
-0.23749274,339,2016.961526
-0.1321314,330,2023.560041
-0.3042248,330,2025.219416
0.07018255,342,2026.288683
-0.14592242,332,2028.298183
-0.17374076,340,2030.437898
0.15113673,337,2032.490472
0.09105887,327,2032.490472
-0.089823864,331,2035.347141
0.06317636,336,2041.879616
-0.09198948,329,2043.644027
0.39287657,336,2043.644027
-1.0946751,326,2045.542933
-0.6302795,327,2047.765523
0.11745378,334,2050.128057
0.16589446,345,2051.310361
0.19526522,331,2053.547931
-0.21188831,308,2064.211391
-0.28737065,334,2066.981042
-0.17035869,336,2067.82932
-0.209312,329,2069.454726
-0.21724732,323,2071.410232
-0.61256874,323,2074.249956
-0.31221914,338,2075.193207
-0.39838216,331,2077.615754
-0.28249016,341,2083.956186
-0.12311635,324,2086.096682
0.019654348,348,2087.697073
-0.28250304,335,2088.905384
-0.102854274,338,2091.044893
0.0036488234,342,2093.985598
-0.35694757,338,2093.985598
-0.07643597,336,2096.259139
-0.26278418,337,2102.692656
-0.20876156,332,2104.630106
-0.7660312,320,2105.801507
-0.21843986,337,2107.633921
-0.35952997,329,2109.48239
0.02022002,347,2113.259287
-0.37882355,350,2114.151488
-0.13987705,330,2115.734872
-0.055753417,335,2122.148346
-0.24309392,317,2123.388638
0.11062976,336,2125.318074
0.10340556,327,2126.801435
0.19869228,347,2129.411025
-0.23905528,327,2132.349727
-0.19597475,332,2133.428971
-0.24993014,332,2134.97632
-0.2643051,333,2141.630873
-0.02303997,322,2142.440094
0.08112098,323,2144.398708
-0.17910416,331,2146.293136
-0.30920178,337,2149.232884
-0.1304828,338,2152.125575
-0.34670436,333,2153.004803
-0.015209682,325,2154.208075
0.14519073,322,2160.552609
-0.059848476,326,2161.438851
-0.20485982,351,2164.426538
-0.29793406,332,2165.50282
0.15122595,329,2168.198562
0.1155157,322,2170.996193
-0.063047916,336,2172.22056
-0.18037362,336,2173.578879
0.08556437,322,2184.6864
0.08032201,337,2185.964768
-0.29400223,319,2188.561469
0.124667004,332,2189.529803
0.32955036,341,2192.835613
-0.055061895,323,2194.900139
-0.071822055,334,2196.567653
0.19350456,334,2198.01898
-0.11645838,334,2203.99733
-0.14632054,342,2205.600724
-0.22031528,334,2208.192321
0.20997117,347,2209.289675
-0.106907286,349,2212.894518
-0.11863449,335,2214.439894
-0.15609005,324,2215.632189
0.23709415,337,2217.520665
-0.24977536,323,2223.652113
0.20615944,343,2223.652113
0.057748966,324,2226.202754
0.104468465,324,2227.293106
-0.37335494,342,2231.676173
-0.11681543,331,2232.720447
-0.2758623,332,2233.952353
-0.12674506,322,2235.432725
-0.3871787,334,2241.909188
-0.018379176,336,2242.752378
0.2820813,331,2245.291951
-0.26550096,328,2246.293177
-0.038635317,321,2251.040248
-0.25670436,336,2252.083484
-0.2326118,332,2253.586823
-0.29944447,330,2255.07516
-0.10818848,328,2261.745704
-0.45826018,327,2262.582906
0.29849467,327,2265.108609
-0.31056017,336,2266.057836
-0.03468825,339,2270.722903
-0.32103798,338,2271.740132
-0.15460484,325,2272.62537
